rule_idx,rule_name,rule_type,complexity,n_folds_successful,accuracy_mean,precision_mean,recall_mean,f1_mean,accuracy_std,precision_std,recall_std,f1_std,feature,feature1,feature2,thresholds_fold_0,thresholds_fold_1,thresholds_fold_2,thresholds_fold_3,thresholds_fold_4,thresholds_fold_5,thresholds_mean
980,(anom_swh_max_rel_change_3_swan > t1) OR (swh_max_abs_change_5_swan > t2),or,2,6,0.6780821917808219,0.43194360659307623,0.7024575936223171,0.5218474480745122,0.08940564642577341,0.09839455461960156,0.09575521892032685,0.05084155186651343,anom_swh_max_rel_change_3_swan + swh_max_abs_change_5_swan,anom_swh_max_rel_change_3_swan,swh_max_abs_change_5_swan,anom_swh_max_rel_change_3:-51.206 | swh_max_abs_change_5:0.3687,anom_swh_max_rel_change_3:-7.9214 | swh_max_abs_change_5:0.0225,anom_swh_max_rel_change_3:266.3923 | swh_max_abs_change_5:0.5125,anom_swh_max_rel_change_3:33.6217 | swh_max_abs_change_5:0.442,anom_swh_max_rel_change_3:247.0662 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_3:263.0235 | swh_max_abs_change_5:0.4345,anom_swh_max_rel_change_3:125.1627 | swh_max_abs_change_5:0.2996
692,(anom_swh_max_abs_change_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,2,6,0.7219178082191782,0.45922630391970015,0.6211822770066333,0.5218173579830561,0.0424362837795922,0.06211850402117408,0.07047093443877275,0.02891184875706357,anom_swh_max_abs_change_14_swan + swh_max_rel_change_14_swan,anom_swh_max_abs_change_14_swan,swh_max_rel_change_14_swan,anom_swh_max_abs_change_14:0.1477 | swh_max_rel_change_14:27.183,anom_swh_max_abs_change_14:0.5506 | swh_max_rel_change_14:1.3362,anom_swh_max_abs_change_14:0.3449 | swh_max_rel_change_14:41.3495,anom_swh_max_abs_change_14:0.3575 | swh_max_rel_change_14:34.643,anom_swh_max_abs_change_14:0.5606 | swh_max_rel_change_14:8.1542,anom_swh_max_abs_change_14:0.6788 | swh_max_rel_change_14:21.4904,anom_swh_max_abs_change_14:0.44 | swh_max_rel_change_14:22.3594
486,(anom_swh_max_trend_5_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,2,6,0.7589041095890412,0.5115223751691642,0.541194089566997,0.5216890398135133,0.03685924396458552,0.033068858480379486,0.08172573605460648,0.04141900331629416,anom_swh_max_trend_5_swan + swh_max_rel_change_14_swan,anom_swh_max_trend_5_swan,swh_max_rel_change_14_swan,anom_swh_max_trend_5:0.0645 | swh_max_rel_change_14:10.2807,anom_swh_max_trend_5:0.0322 | swh_max_rel_change_14:1.3362,anom_swh_max_trend_5:0.0012 | swh_max_rel_change_14:0.8413,anom_swh_max_trend_5:0.0022 | swh_max_rel_change_14:-0.1906,anom_swh_max_trend_5:0.0014 | swh_max_rel_change_14:0.2424,anom_swh_max_trend_5:0.0847 | swh_max_rel_change_14:-0.139,anom_swh_max_trend_5:0.031 | swh_max_rel_change_14:2.0618
655,(swh_max_rel_change_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,6,0.7273972602739726,0.46651570048309177,0.5986300548697655,0.5214925152157619,0.05649750856794872,0.04503338209969687,0.055300812740445994,0.030831172916586103,swh_max_rel_change_7_swan + swh_max_trend_7_swan,swh_max_rel_change_7_swan,swh_max_trend_7_swan,swh_max_rel_change_7:0.7512 | swh_max_trend_7:0.0332,swh_max_rel_change_7:1.1382 | swh_max_trend_7:0.0041,swh_max_rel_change_7:0.546 | swh_max_trend_7:0.0501,swh_max_rel_change_7:0.7692 | swh_max_trend_7:0.004,swh_max_rel_change_7:0.6672 | swh_max_trend_7:0.0041,swh_max_rel_change_7:0.7692 | swh_max_trend_7:0.081,swh_max_rel_change_7:0.7735 | swh_max_trend_7:0.0294
968,(anom_swh_max_rel_change_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,2,6,0.7068493150684931,0.4339821636430929,0.6578416056546651,0.5214661550677779,0.03348000507730296,0.041567229615575935,0.08133880218851285,0.04889899321642332,anom_swh_max_rel_change_14_swan + swh_max_trend_3_swan,anom_swh_max_rel_change_14_swan,swh_max_trend_3_swan,anom_swh_max_rel_change_14:122.7781 | swh_max_trend_3:0.0987,anom_swh_max_rel_change_14:111.4094 | swh_max_trend_3:0.0987,anom_swh_max_rel_change_14:238.4002 | swh_max_trend_3:0.035,anom_swh_max_rel_change_14:228.4114 | swh_max_trend_3:0.0362,anom_swh_max_rel_change_14:216.7004 | swh_max_trend_3:0.135,anom_swh_max_rel_change_14:52.5747 | swh_max_trend_3:0.2233,anom_swh_max_rel_change_14:161.7124 | swh_max_trend_3:0.1045
772,(anom_swh_max_abs_change_7_swan > t1) OR (anom_swh_max_ma_7_swan > t2),or,2,6,0.6785388127853881,0.4166527384269429,0.7052173632572827,0.5214060690171184,0.06914152778355323,0.03787658002189973,0.052353121454483675,0.025624991208134332,anom_swh_max_abs_change_7_swan + anom_swh_max_ma_7_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_ma_7_swan,anom_swh_max_abs_change_7:0.4408 | anom_swh_max_ma_7:0.4185,anom_swh_max_abs_change_7:0.0402 | anom_swh_max_ma_7:0.3909,anom_swh_max_abs_change_7:0.4143 | anom_swh_max_ma_7:0.2874,anom_swh_max_abs_change_7:0.0177 | anom_swh_max_ma_7:0.4845,anom_swh_max_abs_change_7:0.1396 | anom_swh_max_ma_7:0.4846,anom_swh_max_abs_change_7:0.2642 | anom_swh_max_ma_7:0.4863,anom_swh_max_abs_change_7:0.2195 | anom_swh_max_ma_7:0.4254
851,(anom_swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,2,6,0.6876712328767124,0.42319055867880023,0.6930511433882162,0.5213029838024819,0.06091399505261111,0.03502118794791844,0.10612359926749387,0.044322563934067805,anom_swh_max_ma_2_swan + swh_max_ma_7_swan,anom_swh_max_ma_2_swan,swh_max_ma_7_swan,anom_swh_max_ma_2:0.1528 | swh_max_ma_7:2.2936,anom_swh_max_ma_2:0.2868 | swh_max_ma_7:2.0635,anom_swh_max_ma_2:0.218 | swh_max_ma_7:2.3564,anom_swh_max_ma_2:0.136 | swh_max_ma_7:2.366,anom_swh_max_ma_2:0.3674 | swh_max_ma_7:1.9136,anom_swh_max_ma_2:0.3635 | swh_max_ma_7:2.2724,anom_swh_max_ma_2:0.2541 | swh_max_ma_7:2.2109
213,(anom_swh_max_ma_2_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,2,6,0.7538812785388128,0.5252293587766096,0.5497862454294346,0.521289841686081,0.05466689856190716,0.09694297418565408,0.10018750694144223,0.04286816561561245,anom_swh_max_ma_2_swan + swh_max_abs_change_14_swan,anom_swh_max_ma_2_swan,swh_max_abs_change_14_swan,anom_swh_max_ma_2:0.1528 | swh_max_abs_change_14:0.17,anom_swh_max_ma_2:0.0991 | swh_max_abs_change_14:0.0237,anom_swh_max_ma_2:0.218 | swh_max_abs_change_14:0.2735,anom_swh_max_ma_2:0.136 | swh_max_abs_change_14:-0.0037,anom_swh_max_ma_2:0.137 | swh_max_abs_change_14:0.4815,anom_swh_max_ma_2:0.125 | swh_max_abs_change_14:0.2797,anom_swh_max_ma_2:0.1446 | swh_max_abs_change_14:0.2041
127,(anom_swh_max_abs_change_5_swan > t1) AND (swh_max_ma_5_swan > t2),and,2,6,0.7780821917808219,0.5639882449418809,0.4882699412564566,0.5212120247118793,0.05725087860696797,0.07182560857273707,0.0769909569242356,0.06750014409534315,anom_swh_max_abs_change_5_swan + swh_max_ma_5_swan,anom_swh_max_abs_change_5_swan,swh_max_ma_5_swan,anom_swh_max_abs_change_5:0.0097 | swh_max_ma_5:2.0326,anom_swh_max_abs_change_5:0.0189 | swh_max_ma_5:1.8725,anom_swh_max_abs_change_5:0.1287 | swh_max_ma_5:1.8885,anom_swh_max_abs_change_5:0.0066 | swh_max_ma_5:1.8972,anom_swh_max_abs_change_5:0.0042 | swh_max_ma_5:1.9045,anom_swh_max_abs_change_5:0.4072 | swh_max_ma_5:1.879,anom_swh_max_abs_change_5:0.0959 | swh_max_ma_5:1.9124
709,(anom_swh_max_abs_change_3_swan > t1) OR (anom_swh_max_rel_change_3_swan > t2),or,2,6,0.6954337899543379,0.4370609420160836,0.6786142454241819,0.5211500271245649,0.059109055520519406,0.09950478517015181,0.11128178023172568,0.07617040627810927,anom_swh_max_abs_change_3_swan + anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_3:0.3103 | anom_swh_max_rel_change_3:-51.206,anom_swh_max_abs_change_3:0.2146 | anom_swh_max_rel_change_3:19.2989,anom_swh_max_abs_change_3:0.2155 | anom_swh_max_rel_change_3:266.3923,anom_swh_max_abs_change_3:0.2847 | anom_swh_max_rel_change_3:33.6217,anom_swh_max_abs_change_3:0.3914 | anom_swh_max_rel_change_3:247.0662,anom_swh_max_abs_change_3:0.2974 | anom_swh_max_rel_change_3:263.0235,anom_swh_max_abs_change_3:0.2857 | anom_swh_max_rel_change_3:129.6994
1068,(anom_swh_max_trend_14_swan > t1) OR (swh_max_abs_change_14_swan > t2),or,2,6,0.7050228310502282,0.4399528534782316,0.6529733337994997,0.5210054722749348,0.053772818630193724,0.05802957379610776,0.0655184352437244,0.03514437963803027,anom_swh_max_trend_14_swan + swh_max_abs_change_14_swan,anom_swh_max_trend_14_swan,swh_max_abs_change_14_swan,anom_swh_max_trend_14:0.0438 | swh_max_abs_change_14:0.41,anom_swh_max_trend_14:0.0254 | swh_max_abs_change_14:0.0237,anom_swh_max_trend_14:0.0487 | swh_max_abs_change_14:0.2735,anom_swh_max_trend_14:0.0496 | swh_max_abs_change_14:0.135,anom_swh_max_trend_14:0.0515 | swh_max_abs_change_14:0.1425,anom_swh_max_trend_14:0.0516 | swh_max_abs_change_14:0.3719,anom_swh_max_trend_14:0.0451 | swh_max_abs_change_14:0.2261
1012,(anom_swh_max_rel_change_5_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,2,6,0.6799086757990868,0.41686004781361824,0.7138751377981577,0.520786935118997,0.05365053914642063,0.06306979546657457,0.1035715558095073,0.056397089075980684,anom_swh_max_rel_change_5_swan + swh_max_rel_change_3_swan,anom_swh_max_rel_change_5_swan,swh_max_rel_change_3_swan,anom_swh_max_rel_change_5:267.0226 | swh_max_rel_change_3:-0.4961,anom_swh_max_rel_change_5:265.0344 | swh_max_rel_change_3:7.3078,anom_swh_max_rel_change_5:219.7229 | swh_max_rel_change_3:13.8604,anom_swh_max_rel_change_5:66.2548 | swh_max_rel_change_3:6.2008,anom_swh_max_rel_change_5:225.3808 | swh_max_rel_change_3:6.298,anom_swh_max_rel_change_5:133.6461 | swh_max_rel_change_3:32.1138,anom_swh_max_rel_change_5:196.177 | swh_max_rel_change_3:10.8808
710,(anom_swh_max_abs_change_3_swan > t1) OR (anom_swh_max_rel_change_5_swan > t2),or,2,6,0.6995433789954338,0.4353326111274787,0.6690662890389812,0.5207260264156842,0.04348221317668463,0.08411236491849974,0.06785348783686165,0.06295634299892856,anom_swh_max_abs_change_3_swan + anom_swh_max_rel_change_5_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_rel_change_5_swan,anom_swh_max_abs_change_3:0.3103 | anom_swh_max_rel_change_5:-48.1386,anom_swh_max_abs_change_3:0.2146 | anom_swh_max_rel_change_5:265.0344,anom_swh_max_abs_change_3:0.2155 | anom_swh_max_rel_change_5:219.7229,anom_swh_max_abs_change_3:0.2847 | anom_swh_max_rel_change_5:240.6126,anom_swh_max_abs_change_3:0.1063 | anom_swh_max_rel_change_5:225.3808,anom_swh_max_abs_change_3:0.3914 | anom_swh_max_rel_change_5:133.6461,anom_swh_max_abs_change_3:0.2538 | anom_swh_max_rel_change_5:172.7097
1231,(swh_max_ma_3_swan > t1) OR (swh_max_ma_7_swan > t2),or,2,6,0.6853881278538814,0.41760617883738366,0.7008099199572441,0.5206263536460614,0.057521561260101654,0.016302129838430615,0.12378349433362221,0.046264549397088836,swh_max_ma_3_swan + swh_max_ma_7_swan,swh_max_ma_3_swan,swh_max_ma_7_swan,swh_max_ma_3:1.99 | swh_max_ma_7:2.2936,swh_max_ma_3:1.963 | swh_max_ma_7:2.0635,swh_max_ma_3:1.8608 | swh_max_ma_7:2.1536,swh_max_ma_3:1.8675 | swh_max_ma_7:2.366,swh_max_ma_3:1.8783 | swh_max_ma_7:2.3566,swh_max_ma_3:2.095 | swh_max_ma_7:2.3564,swh_max_ma_3:1.9424 | swh_max_ma_7:2.2649
161,(anom_swh_max_abs_change_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,2,6,0.7589041095890411,0.519435806769431,0.5314345699220189,0.5205852150966389,0.04208846985133483,0.05397376916258098,0.05000444739006889,0.0144502995069352,anom_swh_max_abs_change_7_swan + swh_max_rel_change_14_swan,anom_swh_max_abs_change_7_swan,swh_max_rel_change_14_swan,anom_swh_max_abs_change_7:0.0179 | swh_max_rel_change_14:10.2807,anom_swh_max_abs_change_7:0.0402 | swh_max_rel_change_14:1.3362,anom_swh_max_abs_change_7:0.0224 | swh_max_rel_change_14:20.7194,anom_swh_max_abs_change_7:0.0177 | swh_max_rel_change_14:-0.1906,anom_swh_max_abs_change_7:0.1396 | swh_max_rel_change_14:0.2424,anom_swh_max_abs_change_7:0.4398 | swh_max_rel_change_14:-0.139,anom_swh_max_abs_change_7:0.1129 | swh_max_rel_change_14:5.3749
878,(anom_swh_max_ma_3_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,6,0.6849315068493151,0.4229359136339188,0.6935583226804442,0.5205558858772092,0.07508049099202586,0.03780163487339644,0.12406601708140647,0.045999283705302915,anom_swh_max_ma_3_swan + swh_max_ma_3_swan,anom_swh_max_ma_3_swan,swh_max_ma_3_swan,anom_swh_max_ma_3:0.3092 | swh_max_ma_3:2.2863,anom_swh_max_ma_3:0.4158 | swh_max_ma_3:1.8483,anom_swh_max_ma_3:0.4269 | swh_max_ma_3:1.8608,anom_swh_max_ma_3:0.4288 | swh_max_ma_3:1.8675,anom_swh_max_ma_3:0.3073 | swh_max_ma_3:1.8783,anom_swh_max_ma_3:0.4883 | swh_max_ma_3:2.095,anom_swh_max_ma_3:0.396 | swh_max_ma_3:1.9727
1282,(swh_max_rel_change_7_swan > t1) OR (swh_max_trend_14_swan > t2),or,2,6,0.6922374429223743,0.42909841505408125,0.6797261616573466,0.5205534941403417,0.05806811810768781,0.047740249905096455,0.08902016932366132,0.030923228239927932,swh_max_rel_change_7_swan + swh_max_trend_14_swan,swh_max_rel_change_7_swan,swh_max_trend_14_swan,swh_max_rel_change_7:8.0844 | swh_max_trend_14:0.0384,swh_max_rel_change_7:8.3733 | swh_max_trend_14:0.0202,swh_max_rel_change_7:26.5773 | swh_max_trend_14:0.0508,swh_max_rel_change_7:7.8709 | swh_max_trend_14:0.0339,swh_max_rel_change_7:7.7805 | swh_max_trend_14:0.0549,swh_max_rel_change_7:34.5049 | swh_max_trend_14:0.045,swh_max_rel_change_7:15.5319 | swh_max_trend_14:0.0405
230,(anom_swh_max_ma_2_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,6,0.7383561643835618,0.48525768362150706,0.5719118653159657,0.5205530494204865,0.06168441079648844,0.06727625087129627,0.07026659440479464,0.04760990899087378,anom_swh_max_ma_2_swan + swh_max_trend_7_swan,anom_swh_max_ma_2_swan,swh_max_trend_7_swan,anom_swh_max_ma_2:0.1528 | swh_max_trend_7:0.0029,anom_swh_max_ma_2:0.0991 | swh_max_trend_7:0.0041,anom_swh_max_ma_2:0.218 | swh_max_trend_7:0.0501,anom_swh_max_ma_2:0.136 | swh_max_trend_7:0.004,anom_swh_max_ma_2:0.137 | swh_max_trend_7:0.0041,anom_swh_max_ma_2:0.125 | swh_max_trend_7:0.081,anom_swh_max_ma_2:0.1446 | swh_max_trend_7:0.0244
469,(anom_swh_max_trend_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,6,0.7712328767123288,0.5348720810653517,0.5078687237412027,0.5204359956004706,0.03851077774470456,0.06749479665652214,0.06039507342311791,0.061061192548107,anom_swh_max_trend_3_swan + swh_max_rel_change_5_swan,anom_swh_max_trend_3_swan,swh_max_rel_change_5_swan,anom_swh_max_trend_3:0.0386 | swh_max_rel_change_5:9.6904,anom_swh_max_trend_3:0.0379 | swh_max_rel_change_5:1.1006,anom_swh_max_trend_3:-0.0111 | swh_max_rel_change_5:7.8794,anom_swh_max_trend_3:0.0395 | swh_max_rel_change_5:0.9124,anom_swh_max_trend_3:0.1251 | swh_max_rel_change_5:0.9078,anom_swh_max_trend_3:0.0402 | swh_max_rel_change_5:20.5153,anom_swh_max_trend_3:0.045 | swh_max_rel_change_5:6.8343
68,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,6,0.7675799086757991,0.545910017304896,0.514645919467441,0.5203675348453497,0.03044330283248088,0.11133023453920485,0.026931841349833355,0.05118181359754375,anom_swh_max_abs_change_14_swan + swh_max_trend_3_swan,anom_swh_max_abs_change_14_swan,swh_max_trend_3_swan,anom_swh_max_abs_change_14:0.0265 | swh_max_trend_3:0.0987,anom_swh_max_abs_change_14:0.1292 | swh_max_trend_3:-0.0112,anom_swh_max_abs_change_14:-0.0126 | swh_max_trend_3:0.035,anom_swh_max_abs_change_14:-0.0246 | swh_max_trend_3:0.0979,anom_swh_max_abs_change_14:-0.0116 | swh_max_trend_3:0.135,anom_swh_max_abs_change_14:-0.0168 | swh_max_trend_3:0.0362,anom_swh_max_abs_change_14:0.015 | swh_max_trend_3:0.0653
1230,(swh_max_ma_3_swan > t1) OR (swh_max_ma_5_swan > t2),or,2,6,0.6826484018264839,0.42644221307899094,0.698279509159515,0.5203116728127571,0.08437609921736407,0.047154672383998356,0.1510508880085079,0.047194881623705325,swh_max_ma_3_swan + swh_max_ma_5_swan,swh_max_ma_3_swan,swh_max_ma_5_swan,swh_max_ma_3:2.1708 | swh_max_ma_5:2.3533,swh_max_ma_3:1.8483 | swh_max_ma_5:1.8725,swh_max_ma_3:1.8608 | swh_max_ma_5:2.0999,swh_max_ma_3:1.9885 | swh_max_ma_5:1.8972,swh_max_ma_3:1.8783 | swh_max_ma_5:2.0085,swh_max_ma_3:2.095 | swh_max_ma_5:2.3975,swh_max_ma_3:1.9736 | swh_max_ma_5:2.1048
813,(anom_swh_max_ma_14_swan > t1) OR (swh_max_abs_change_14_swan > t2),or,2,6,0.7036529680365297,0.43522751562020606,0.663314126124955,0.5202234200766858,0.052208776500660484,0.030375613472955188,0.12731218086632437,0.04418127625675438,anom_swh_max_ma_14_swan + swh_max_abs_change_14_swan,anom_swh_max_ma_14_swan,swh_max_abs_change_14_swan,anom_swh_max_ma_14:0.3487 | swh_max_abs_change_14:0.41,anom_swh_max_ma_14:0.3552 | swh_max_abs_change_14:0.0237,anom_swh_max_ma_14:0.2139 | swh_max_abs_change_14:0.5525,anom_swh_max_ma_14:0.3896 | swh_max_abs_change_14:0.2675,anom_swh_max_ma_14:0.3498 | swh_max_abs_change_14:0.4815,anom_swh_max_ma_14:0.3916 | swh_max_abs_change_14:0.3719,anom_swh_max_ma_14:0.3415 | swh_max_abs_change_14:0.3512
24,swh_max_ma_3_swan > threshold,single,1,6,0.6917808219178082,0.43347082655482966,0.6770708674833116,0.520054927916877,0.07916417694017205,0.051547389240550315,0.13919297220242172,0.04734352790062089,swh_max_ma_3_swan,swh_max_ma_3_swan,,swh_max_ma_3:2.1708,swh_max_ma_3:1.8483,swh_max_ma_3:1.8608,swh_max_ma_3:1.8675,swh_max_ma_3:1.8783,swh_max_ma_3:2.095,swh_max_ma_3:1.9535
29,swh_max_rel_change_5_swan > threshold,single,1,6,0.6767123287671232,0.4188019393008798,0.7008075989733832,0.5199915410112609,0.07561180582725902,0.050833315733085985,0.07436461280169765,0.03752307797054039,swh_max_rel_change_5_swan,swh_max_rel_change_5_swan,,swh_max_rel_change_5:2.0987,swh_max_rel_change_5:1.1006,swh_max_rel_change_5:7.8794,swh_max_rel_change_5:0.9124,swh_max_rel_change_5:0.9078,swh_max_rel_change_5:25.9436,swh_max_rel_change_5:6.4738
614,(swh_max_ma_5_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,6,0.7707762557077625,0.5456254388660373,0.503220107402133,0.5199357942535713,0.0586469200292322,0.068027634483262,0.08852826808599812,0.06607289750224678,swh_max_ma_5_swan + swh_max_rel_change_5_swan,swh_max_ma_5_swan,swh_max_rel_change_5_swan,swh_max_ma_5:2.0326 | swh_max_rel_change_5:2.0987,swh_max_ma_5:1.8725 | swh_max_rel_change_5:1.1006,swh_max_ma_5:1.8885 | swh_max_rel_change_5:0.8275,swh_max_ma_5:1.8972 | swh_max_rel_change_5:0.9124,swh_max_ma_5:1.9045 | swh_max_rel_change_5:0.9078,swh_max_ma_5:1.879 | swh_max_rel_change_5:15.8173,swh_max_ma_5:1.9124 | swh_max_rel_change_5:3.6107
169,(anom_swh_max_abs_change_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,6,0.7378995433789955,0.48354451188501496,0.5691435553139369,0.5196039823119841,0.054558089611849644,0.05229370748104151,0.04052960385906344,0.02612115111319397,anom_swh_max_abs_change_7_swan + swh_max_trend_7_swan,anom_swh_max_abs_change_7_swan,swh_max_trend_7_swan,anom_swh_max_abs_change_7:0.0179 | swh_max_trend_7:0.0332,anom_swh_max_abs_change_7:0.0402 | swh_max_trend_7:0.0041,anom_swh_max_abs_change_7:0.0224 | swh_max_trend_7:0.0501,anom_swh_max_abs_change_7:0.0177 | swh_max_trend_7:0.004,anom_swh_max_abs_change_7:0.1396 | swh_max_trend_7:0.0041,anom_swh_max_abs_change_7:0.1357 | swh_max_trend_7:0.081,anom_swh_max_abs_change_7:0.0622 | swh_max_trend_7:0.0294
69,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,6,0.7675799086757991,0.5338841740022063,0.518196356711911,0.5193608447375931,0.03741228281965177,0.05657147014203634,0.09272078869428256,0.04994937067031411,anom_swh_max_abs_change_14_swan + swh_max_trend_5_swan,anom_swh_max_abs_change_14_swan,swh_max_trend_5_swan,anom_swh_max_abs_change_14:0.1477 | swh_max_trend_5:0.0343,anom_swh_max_abs_change_14:0.1292 | swh_max_trend_5:0.0373,anom_swh_max_abs_change_14:0.3449 | swh_max_trend_5:-0.001,anom_swh_max_abs_change_14:-0.0246 | swh_max_trend_5:0.0019,anom_swh_max_abs_change_14:-0.0116 | swh_max_trend_5:0.0012,anom_swh_max_abs_change_14:-0.0168 | swh_max_trend_5:0.1144,anom_swh_max_abs_change_14:0.0948 | swh_max_trend_5:0.0314
900,(anom_swh_max_ma_5_swan > t1) OR (swh_max_abs_change_14_swan > t2),or,2,6,0.6990867579908676,0.43024316403855667,0.6625795757687971,0.5192557798661537,0.04547220789163676,0.03946694450220848,0.0470369070506548,0.022597359095676253,anom_swh_max_ma_5_swan + swh_max_abs_change_14_swan,anom_swh_max_ma_5_swan,swh_max_abs_change_14_swan,anom_swh_max_ma_5:0.2362 | swh_max_abs_change_14:0.41,anom_swh_max_ma_5:0.5061 | swh_max_abs_change_14:0.0237,anom_swh_max_ma_5:0.5176 | swh_max_abs_change_14:0.2735,anom_swh_max_ma_5:0.5206 | swh_max_abs_change_14:0.2675,anom_swh_max_ma_5:0.4535 | swh_max_abs_change_14:0.1425,anom_swh_max_ma_5:0.4506 | swh_max_abs_change_14:0.3719,anom_swh_max_ma_5:0.4474 | swh_max_abs_change_14:0.2482
687,(anom_swh_max_abs_change_14_swan > t1) OR (swh_max_ma_14_swan > t2),or,2,6,0.706392694063927,0.4430809215660365,0.6569731268150126,0.5192525520109932,0.06987495048291249,0.03970412803268915,0.16640303298288595,0.05946932228119206,anom_swh_max_abs_change_14_swan + swh_max_ma_14_swan,anom_swh_max_abs_change_14_swan,swh_max_ma_14_swan,anom_swh_max_abs_change_14:0.4729 | swh_max_ma_14:2.1553,anom_swh_max_abs_change_14:0.2911 | swh_max_ma_14:2.1604,anom_swh_max_abs_change_14:0.4299 | swh_max_ma_14:2.1282,anom_swh_max_abs_change_14:0.3575 | swh_max_ma_14:1.9039,anom_swh_max_abs_change_14:0.456 | swh_max_ma_14:2.2249,anom_swh_max_abs_change_14:0.6788 | swh_max_ma_14:2.0844,anom_swh_max_abs_change_14:0.4477 | swh_max_ma_14:2.1095
778,(anom_swh_max_abs_change_7_swan > t1) OR (anom_swh_max_trend_14_swan > t2),or,2,6,0.6917808219178082,0.4387984230766065,0.6620534166064261,0.5188963329254284,0.08812312193035796,0.06575334777230868,0.09609382746050864,0.034148240927313875,anom_swh_max_abs_change_7_swan + anom_swh_max_trend_14_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_trend_14_swan,anom_swh_max_abs_change_7:0.2896 | anom_swh_max_trend_14:0.036,anom_swh_max_abs_change_7:0.0402 | anom_swh_max_trend_14:0.0479,anom_swh_max_abs_change_7:0.4143 | anom_swh_max_trend_14:0.0487,anom_swh_max_abs_change_7:0.0177 | anom_swh_max_trend_14:0.0103,anom_swh_max_abs_change_7:0.1396 | anom_swh_max_trend_14:0.0515,anom_swh_max_abs_change_7:0.5361 | anom_swh_max_trend_14:0.0516,anom_swh_max_abs_change_7:0.2396 | anom_swh_max_trend_14:0.041
119,(anom_swh_max_abs_change_5_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,2,6,0.7228310502283105,0.47714342419834455,0.5884478642024187,0.518873036272031,0.07801273313198863,0.08752531055322418,0.05125724357280779,0.04099034350460169,anom_swh_max_abs_change_5_swan + anom_swh_max_trend_7_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_trend_7_swan,anom_swh_max_abs_change_5:0.1266 | anom_swh_max_trend_7:0.0058,anom_swh_max_abs_change_5:0.0189 | anom_swh_max_trend_7:0.0047,anom_swh_max_abs_change_5:0.3214 | anom_swh_max_trend_7:0.0238,anom_swh_max_abs_change_5:0.0066 | anom_swh_max_trend_7:0.004,anom_swh_max_abs_change_5:0.2577 | anom_swh_max_trend_7:0.0028,anom_swh_max_abs_change_5:0.5038 | anom_swh_max_trend_7:0.0009,anom_swh_max_abs_change_5:0.2058 | anom_swh_max_trend_7:0.007
